s2g	s2gp	s2chr	s2gi	s1g	s1gp	s1chr	s1gi	s1tot	s2tot	n	fishp	padj	scol	sxchr	clg
909	EA40561	30525593	chr2	726	OAT	14975109	chrm11	2258	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
910	EA41636	34020013	chr2	747	LOC116941332	12260796	chrm11	2222	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
911	EA44077	37425536	chr2	765	MCMBP	3177871	chrm11	2150	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
912	EA45668	37566307	chr2	767	LOC116941202	2992744	chrm11	2149	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
913	EA43700	37612190	chr2	768	C11H2orf42	2964398	chrm11	2148	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
914	EA44287	37750588	chr2	769	LOC116941200	2881331	chrm11	2147	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
915	EA40230	38185186	chr2	771	XPNPEP1	2525515	chrm11	2145	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
916	EA45497	38272420	chr2	772	LOC116941187	2387816	chrm11	2142	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
917	EA43567	38491074	chr2	773	KIFBP	2431791	chrm11	2144	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
918	EA43697	38501573	chr2	774	SUPV3L1	2431408	chrm11	2143	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
919	EA44991	38607006	chr2	775	RBP4	8335390	chrm11	2186	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
920	EA46431	39678572	chr2	777	KIF11	348773	chrm11	2130	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
921	EA45418	39717364	chr2	778	LOC116941342	12760859	chrm11	2229	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
922	EA41193	39820829	chr2	779	BRD8	12732374	chrm11	2228	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
923	EA40378	40214826	chr2	780	LOC116941345	12797470	chrm11	2231	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
924	EA39997	40696363	chr2	781	CIAO1	12976945	chrm11	2232	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
925	EA42746	41131588	chr2	782	LOC116941349	12981461	chrm11	2233	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
926	EA46401	41481414	chr2	783	LOC116941351	13171972	chrm11	2234	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
927	EA45864	41532563	chr2	784	LOC116941352	13226799	chrm11	2235	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
928	EA45604	41899749	chr2	785	LOC116941353	13353488	chrm11	2236	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
929	EA39872	42618309	chr2	786	LOC116941355	13392293	chrm11	2237	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
930	EA42386	43175001	chr2	787	LOC116941363	13670097	chrm11	2238	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
931	EA40322	43330123	chr2	788	PDCD4	15541920	chrm11	2275	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
932	EA44841	43390049	chr2	789	LOC116941426	15504425	chrm11	2274	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
933	EA41040	63564680	chr2	886	LOC116941206	3515077	chrm11	2152	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
934	EA45526	63896931	chr2	887	LOC116941205	3206836	chrm11	2151	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
935	EA43243	64132391	chr2	889	TCERG1	11917448	chrm11	2220	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
936	EA41557	64895630	chr2	890	CLINT1	11702938	chrm11	2219	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
937	EA40311	65522066	chr2	891	LOC116941316	11396282	chrm11	2218	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
938	EA43788	90854979	chr2	973	LOC103091693	7800922	chrm11	2181	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
939	EA45514	91199753	chr2	974	LGI1	7734249	chrm11	2180	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
940	EA41698	91349177	chr2	975	SFRP5	7669940	chrm11	2179	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
941	EA41679	91696813	chr2	976	ZFYVE27	7556479	chrm11	2178	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
942	EA42440	91709164	chr2	977	LOC116941256	7551548	chrm11	2177	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
943	EA41232	92173459	chr2	979	LOC116941171	558829	chrm11	2131	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
944	EA44574	92435196	chr2	981	LOC116941385	14684038	chrm11	2252	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
945	EA44549	92950039	chr2	982	INPP5A	14802488	chrm11	2255	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
946	EA46182	93067362	chr2	983	LOC116941389	14782965	chrm11	2254	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
947	EA43319	93078317	chr2	984	LOC116941388	14778201	chrm11	2253	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
948	EA41470	93713449	chr2	985	LOC116941416	15377658	chrm11	2268	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
949	EA43601	94291888	chr2	987	RCCD1	1283421	chrm11	2139	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
950	EA45850	94449112	chr2	988	LOC116941184	1168634	chrm11	2138	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
951	EA41735	94614082	chr2	989	WDR11	1106953	chrm11	2137	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
952	EA44159	94690631	chr2	990	LOC116941182	1096363	chrm11	2136	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
953	EA43307	94862304	chr2	991	LOC116941181	1054053	chrm11	2135	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
954	EA41424	95423447	chr2	993	NELFA	851654	chrm11	2134	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
955	EA41630	95788335	chr2	994	LOC116941175	663733	chrm11	2133	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
956	EA45944	95810525	chr2	995	ATE1	12449462	chrm11	2223	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
957	EA40400	117612519	chr2	1032	LOC116941265	8262680	chrm11	2185	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
958	EA45926	119203142	chr2	1042	FAM184A	12790690	chrm11	2230	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
959	EA41854	119747269	chr2	1043	LOC116941376	14272160	chrm11	2247	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
960	EA46196	120718123	chr2	1044	CCDC149	13926096	chrm11	2246	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
961	EA42093	120788526	chr2	1045	LOC116941216	4634839	chrm11	2157	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
962	EA42962	121228771	chr2	1046	LOC116941215	4475981	chrm11	2156	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
963	EA42470	121363396	chr2	1047	CABCOCO1	4433821	chrm11	2155	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
964	EA41895	121432549	chr2	1048	LOC116941236	6626708	chrm11	2166	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
965	EA41088	121708680	chr2	1050	LOC116941238	6705413	chrm11	2168	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
966	EA46536	122227457	chr2	1051	MARCHF5	6990180	chrm11	2169	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
967	EA41197	122231320	chr2	1052	CPEB3	6999534	chrm11	2170	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
968	EA44893	160304799	chr2	1138	HHEX	7831227	chrm11	2182	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
969	EA46075	160637474	chr2	1139	LOC116941262	7902474	chrm11	2183	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
970	EA41032	161043084	chr2	1140	LOC116941263	8068154	chrm11	2184	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
971	EA44911	161497750	chr2	1141	LOC116941211	4218076	chrm11	2153	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
972	EA44519	161536527	chr2	1142	LOC116941212	4258786	chrm11	2154	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
973	EA42972	161953704	chr2	1143	CFAP58	7222206	chrm11	2171	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
974	EA39907	162176339	chr2	1145	LOC116941246	7245763	chrm11	2172	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
975	EA41013	162368116	chr2	1148	MARVELD1	7318837	chrm11	2173	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
976	EA42033	162373328	chr2	1149	LOC116941250	7325995	chrm11	2174	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
977	EA44622	162600993	chr2	1150	LOC116941251	7338084	chrm11	2175	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	NA	NA
978	EA43910	162755906	chr2	1151	TM2D2	7356093	chrm11	2176	155	562	146	7.54475420031207e-170	5.25869367761752e-167	S	chrm11	I
979	EA41413	175359146	chr2	1226	NNT	14324365	chrm13	2550	176	562	2	0.999867708126768	1	NS	chrm13	C1
980	EA43556	178187366	chr2	1230	RNF180	12996539	chrm13	2542	176	562	2	0.999867708126768	1	NS	chrm13	C2
981	EA41076	167955347	chr2	1179	ADPRS	2462397	chrm15	2732	106	562	1	0.999042290271925	1	NS	NA	NA
982	EA42794	76725631	chr2	918	DNAI2	543903	chrm16	2805	155	562	1	0.999960345668515	1	NS	NA	NA
983	EA45302	58533151	chr2	855	EIF2AK4	893634	chrm17	2962	129	562	2	0.997901585064186	1	NS	chrm17	A
984	EA42893	59944746	chr2	866	INTS5	844230	chrm17	2961	129	562	2	0.997901585064186	1	NS	NA	NA
985	EA43538	18833676	chr2	690	RAB3GAP1	5238068	chrm19	3259	118	562	1	0.999561642497378	1	NS	chrm19	B3
986	EA45226	38713651	chr2	776	ST3GAL2	8436396	chrm20	3394	111	562	2	0.994078276556376	1	NS	chrm20	D
987	EA41575	60981620	chr2	873	GTF3C4	501383	chrm20	3350	111	562	2	0.994078276556376	1	NS	NA	NA
988	EA42268	2632587	chr2	647	PI4K2B	12968955	chrm21	3554	120	562	6	0.776232094957137	1	NS	chrm21	I
989	EA42823	31822793	chr2	733	KCTD9	5822156	chrm21	3507	120	562	6	0.776232094957137	1	NS	NA	NA
990	EA41224	37849744	chr2	770	LOC116944706	14021116	chrm21	3570	120	562	6	0.776232094957137	1	NS	NA	NA
991	EA45242	63906778	chr2	888	LOC116944619	2845055	chrm21	3479	120	562	6	0.776232094957137	1	NS	NA	NA
992	EA43007	106005636	chr2	1016	BCL2L14	7459849	chrm21	3516	120	562	6	0.776232094957137	1	NS	NA	NA
993	EA41727	173656740	chr2	1213	CDC7	7804342	chrm21	3520	120	562	6	0.776232094957137	1	NS	NA	NA
994	EA41206	132525024	chr2	1083	LOC116945527	4793328	chrm24	3740	114	562	3	0.978030087163176	1	NS	NA	NA
995	EA40207	135519430	chr2	1089	NME6	72206	chrm24	3714	114	562	3	0.978030087163176	1	NS	NA	NA
996	EA40031	163125633	chr2	1154	LOC116945545	6406949	chrm24	3746	114	562	3	0.978030087163176	1	NS	chrm24	O2
997	EA40422	154622906	chr2	1128	LOC116946669	12368909	chrm27	4171	122	562	1	0.999662092266521	1	NS	NA	NA
998	EA43972	57563237	chr2	851	LOC116947047	13189326	chrm28	4303	117	562	4	0.942767340783942	1	NS	NA	NA
999	EA45161	63280645	chr2	885	NOP2	2178406	chrm28	4219	117	562	4	0.942767340783942	1	NS	chrm28	P
1000	EA45611	95154289	chr2	992	LOC116947043	13041836	chrm28	4301	117	562	4	0.942767340783942	1	NS	NA	NA
1001	EA45358	175482018	chr2	1227	LOC116946924	4156796	chrm28	4248	117	562	4	0.942767340783942	1	NS	NA	NA
1002	EA46269	162339715	chr2	1147	IKZF5	930947	chrm29	4315	162	562	1	0.999974802024653	1	NS	NA	NA
1003	EA45186	51172870	chr2	828	LOC116946170	3319749	chrm26	4631	110	562	3	0.973217882008891	1	NS	chrm26	H
1004	EA41378	73550850	chr2	914	ZNF207	5226440	chrm26	4651	110	562	3	0.973217882008891	1	NS	chrm26	H
1005	EA44817	84562078	chr2	945	LOC116946195	4466161	chrm26	4645	110	562	3	0.973217882008891	1	NS	NA	NA
1006	EA40267	80966749	chr2	925	C31H14orf119	12368009	chrm31	4849	164	562	1	0.999977862399507	1	NS	chrm31	A
1007	EA41039	60003121	chr2	867	LOC116948390	6604532	chrm33	5019	131	562	1	0.999811777639127	1	NS	NA	NA
1008	EA45392	85623164	chr2	951	CBX7	5661718	chrm37	5487	133	562	1	0.999834714598933	1	NS	chrm37	H
1009	EA42005	27647131	chr2	712	GIT2	9158334	chrm38	5669	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1010	EA43224	30786553	chr2	729	RNF10	1420207	chrm38	5574	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1011	EA40995	31084715	chr2	731	LOC116950165	4276708	chrm38	5614	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1012	EA44365	35956307	chr2	751	DDX52	5153637	chrm38	5622	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1013	EA42428	36051252	chr2	752	BRIP1	192582	chrm38	5558	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1014	EA40500	36082331	chr2	754	HPS4	2504607	chrm38	5592	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1015	EA41776	36294151	chr2	755	LOC116950050	7072678	chrm38	5644	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1016	EA44934	36828245	chr2	758	AACS	7977844	chrm38	5648	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1017	EA43985	36913092	chr2	759	MYO1C	1971704	chrm38	5586	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1018	EA40949	37112677	chr2	760	LOC116950109	1312189	chrm38	5570	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1019	EA40125	37116867	chr2	761	LOC116950282	11228848	chrm38	5695	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1020	EA46523	44308681	chr2	792	LOC116950292	11704519	chrm38	5702	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1021	EA44075	44425602	chr2	793	WSCD2	7467808	chrm38	5645	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1022	EA45199	45408902	chr2	794	MTO1	8832826	chrm38	5663	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1023	EA40484	45436056	chr2	795	GOLGA3	10073581	chrm38	5684	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1024	EA41420	51222406	chr2	829	SART3	1312690	chrm38	5571	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1025	EA45142	51263942	chr2	830	DPH1	6836960	chrm38	5642	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1026	EA40050	58100409	chr2	853	LOC116950168	4348850	chrm38	5616	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1027	EA41676	58354086	chr2	854	SPATA22	10746330	chrm38	5691	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1028	EA42067	59905671	chr2	865	PHF12	10176971	chrm38	5686	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1029	EA42811	118431552	chr2	1033	LOC116950287	11661246	chrm38	5700	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1030	EA39994	118445777	chr2	1034	LOC116950080	8568964	chrm38	5655	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1031	EA43246	118459436	chr2	1035	CUX1	8558910	chrm38	5654	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1032	EA44153	118568727	chr2	1036	SUPT4H1	11627738	chrm38	5699	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1033	EA40991	118571940	chr2	1037	ZNHIT3	11211350	chrm38	5694	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1034	EA45781	118589795	chr2	1038	LOC116950073	8630705	chrm38	5656	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1035	EA46518	118679411	chr2	1039	THOC5	11663128	chrm38	5701	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1036	EA42162	118814073	chr2	1040	PKMYT1	11627712	chrm38	5698	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	chrm38	G
1037	EA40314	118983038	chr2	1041	PAQR4	11563160	chrm38	5697	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1038	EA41482	164403542	chr2	1158	LOC116950280	11174909	chrm38	5693	152	562	30	1.54168024082863e-08	1.07455112785755e-05	S	NA	NA
1039	EA41788	21798699	chr2	698	LOC116950450	915228	chrm39	5719	96	562	2	0.986133514803341	1	NS	NA	NA
1040	EA46631	37219091	chr2	762	TMEM222	890265	chrm39	5718	96	562	2	0.986133514803341	1	NS	chrm39	P
1041	EA39971	180680890	chr2	1238	GDPGP1	495967	chrm40	5805	115	562	1	0.999467112473197	1	NS	NA	NA
1042	EA39831	37424454	chr2	764	ATP6V0B	6343252	chrm44	6516	93	562	1	0.997764077625157	1	NS	NA	NA
1043	EA43624	146433739	chr2	1115	LOC116952680	6499566	chrm48	6799	70	562	1	0.989947077532059	1	NS	chrm48	E
1044	EA46047	46178422	chr2	796	LOC116953439	1130891	chrm51	6836	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1045	EA39961	46260018	chr2	797	LOC116953412	1069011	chrm51	6835	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1046	EA42704	46349763	chr2	798	LOC116953430	2583763	chrm51	6840	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1047	EA45367	46409067	chr2	799	LOC116953295	2632306	chrm51	6841	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1048	EA41187	46434667	chr2	800	HSDL1	6576082	chrm51	6879	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1049	EA43860	46496186	chr2	801	TMEM181	10506556	chrm51	6902	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1050	EA45388	46829859	chr2	802	LOC116953314	961098	chrm51	6834	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1051	EA44115	46950942	chr2	803	LOC116953422	2636611	chrm51	6842	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1052	EA41273	46953912	chr2	804	LOC116953298	744300	chrm51	6833	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1053	EA43298	47121184	chr2	805	SH3KBP1	2662791	chrm51	6843	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1054	EA44258	47255470	chr2	806	LOC116953359	7201669	chrm51	6881	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1055	EA43357	47291306	chr2	807	LOC116953288	2778628	chrm51	6844	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1056	EA46673	47667218	chr2	808	MRPS15	7654293	chrm51	6886	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1057	EA46237	47842642	chr2	810	LOC116953339	7615893	chrm51	6884	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1058	EA45419	48283174	chr2	811	LOC116953354	8348230	chrm51	6894	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1059	EA45104	48598198	chr2	812	LOC116953411	6233635	chrm51	6877	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1060	EA46615	48639125	chr2	813	ARL13B	4613446	chrm51	6867	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1061	EA43268	48761140	chr2	814	STX11	4579600	chrm51	6866	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1062	EA43569	48985269	chr2	815	TAB2	4093580	chrm51	6864	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1063	EA45014	49067752	chr2	816	SNX14	4138976	chrm51	6865	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1064	EA46287	49124864	chr2	817	TULP4	10454633	chrm51	6901	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1065	EA42825	49190299	chr2	818	ARFGEF3	8876223	chrm51	6896	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1066	EA41810	49190551	chr2	819	TMEM182	10384341	chrm51	6900	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1067	EA43982	49759834	chr2	820	LOC116953403	642811	chrm51	6831	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1068	EA42539	49940551	chr2	821	RNGTT	3332814	chrm51	6853	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1069	EA45539	50178530	chr2	822	ORC3	3580376	chrm51	6855	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1070	EA40221	50192435	chr2	823	RARS2	3580920	chrm51	6856	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1071	EA41703	50289455	chr2	824	SLC35A1	3625143	chrm51	6857	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1072	EA43455	50511115	chr2	825	LTN1	2812793	chrm51	6845	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1073	EA44176	50629087	chr2	826	LOC116953340	9799645	chrm51	6899	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1074	EA42113	50821575	chr2	827	PIGV	9417322	chrm51	6897	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1075	EA45031	51671987	chr2	831	LOC116953306	3829832	chrm51	6860	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1076	EA45405	51934587	chr2	832	LOC116953328	3967990	chrm51	6861	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1077	EA41755	52015028	chr2	833	LOC116953425	3995420	chrm51	6862	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1078	EA42768	52075971	chr2	834	HIKESHI	4004272	chrm51	6863	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1079	EA40787	52224473	chr2	835	LOC116953283	4973389	chrm51	6869	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	chrm51	K
1080	EA44745	52540791	chr2	837	LOC116953431	4622158	chrm51	6868	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1081	EA40976	52798743	chr2	839	NSUN3	2812803	chrm51	6846	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1082	EA44397	53568152	chr2	841	LOC116953380	8439179	chrm51	6895	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1083	EA40134	54594794	chr2	842	GPATCH3	7724842	chrm51	6890	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
1084	EA45712	54900093	chr2	843	RHBDL2	3630279	chrm51	6858	82	562	64	1.8573201011737e-61	1.29455211051807e-58	S	NA	NA
