s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
GREB1L	518600	chrm15	2521	ENSGALG00000014935	102336919	2	1551
RIOK3	616562	chrm15	2523	ENSGALG00000015004	103020625	2	1556
KLHL14	1330895	chrm15	2527	ENSGALG00000036969	106637507	2	1571
LOC116942558	1475073	chrm15	2528	ENSGALG00000036567	114803982	2	1610
LOC116942561	1645656	chrm15	2529	ENSGALG00000030031	113819007	2	1606
LOC116942568	1895319	chrm15	2530	ENSGALG00000041222	112034638	2	1598
BPNT2	2476571	chrm15	2536	ENSGALG00000041573	111601427	2	1596
LOC116942580	2580149	chrm15	2538	ENSGALG00000029842	116400250	2	1626
LOC116942583	2658267	chrm15	2539	ENSGALG00000034561	115821711	2	1624
LOC116942585	2757348	chrm15	2540	ENSGALG00000041202	138086470	2	1736
LOC116942588	3391581	chrm15	2543	ENSGALG00000039013	136036349	2	1721
LOC116942592	3749153	chrm15	2546	ENSGALG00000037148	115012145	2	1614
SDR16C5	3821700	chrm15	2547	ENSGALG00000015416	111320818	2	1594
LOC116942601	4245460	chrm15	2549	ENSGALG00000034610	115463018	2	1622
TAF2	4311777	chrm15	2550	ENSGALG00000043193	136673043	2	1723
LOC116942513	4923451	chrm15	2553	ENSGALG00000012712	61921862	2	1390
UBE2W	5116482	chrm15	2556	ENSGALG00000040097	118005082	2	1635
ELOC	5133834	chrm15	2557	ENSGALG00000035417	118026920	2	1636
MRPL13	5134381	chrm15	2558	ENSGALG00000041863	136937314	2	1726
LOC116942618	5271020	chrm15	2559	ENSGALG00000014858	101839411	2	1546
LOC116942620	5513582	chrm15	2561	ENSGALG00000014836	100992992	2	1542
LOC116942626	6021836	chrm15	2563	ENSGALG00000030112	113316802	2	1604
POP1	7609634	chrm15	2567	ENSGALG00000032042	127396673	2	1682
LOC116942641	7841209	chrm15	2570	ENSGALG00000037695	127712043	2	1685
ADGRB1	9540241	chrm15	2572	ENSGALG00000033960	147556276	2	1761
LOC116942667	11601294	chrm15	2576	ENSGALG00000012732	62532964	2	1398
LOC116942672	12160543	chrm15	2578	ENSGALG00000012720	62086207	2	1393
LOC116942673	12204618	chrm15	2579	ENSGALG00000031390	117958705	2	1634
PPP1R42	12220652	chrm15	2580	ENSGALG00000034424	115308471	2	1619
LOC116942684	12580093	chrm15	2582	ENSGALG00000015274	110362086	2	1583
LOC116942691	13132032	chrm15	2583	ENSGALG00000043033	117074063	2	1630
LOC116942697	13288526	chrm15	2585	ENSGALG00000038340	100241332	2	1537
LOC116942714	14041672	chrm15	2593	ENSGALG00000014795	100826684	2	1539
TXNDC5	14581693	chrm15	2595	ENSGALG00000012784	64356492	2	1403
LOC116942527	177588	chrm15	2511	ENSGALG00000032468	104436337	3	2428
NRBP1	228230	chrm15	2514	ENSGALG00000016512	104402322	3	2426
ROCK2	559466	chrm15	2522	ENSGALG00000016451	97270178	3	2399
LOC116942505	1066344	chrm15	2525	ENSGALG00000039320	109899864	3	2484
RAB10	1282447	chrm15	2526	ENSGALG00000016535	104865998	3	2438
KLHL31	2105484	chrm15	2531	ENSGALG00000016309	88147848	3	2358
LOC116942587	3037482	chrm15	2542	ENSGALG00000014979	64064316	3	2238
MPV17	3700621	chrm15	2545	ENSGALG00000026239	104502119	3	2434
FZD3	4576652	chrm15	2551	ENSGALG00000042308	105834155	3	2460
OTOF	6421721	chrm15	2564	ENSGALG00000016577	105305215	3	2451
LOC116942632	6645243	chrm15	2565	ENSGALG00000016276	86081963	3	2348
LOC116942640	7675229	chrm15	2568	ENSGALG00000016470	100258028	3	2407
LOC116942639	7675265	chrm15	2569	ENSGALG00000016465	100223336	3	2406
LOC116942646	8707925	chrm15	2571	ENSGALG00000016267	85628914	3	2346
FAM135A	10426954	chrm15	2573	ENSGALG00000015969	82757736	3	2342
LOC116942658	11264290	chrm15	2574	ENSGALG00000031590	82531591	3	2339
LOC116942671	11992396	chrm15	2577	ENSGALG00000016412	96033545	3	2389
LOC116942696	13235865	chrm15	2584	ENSGALG00000029024	56362566	3	2193
ALDH8A1	13295415	chrm15	2586	ENSGALG00000013969	55914704	3	2190
LOC116942700	13385942	chrm15	2587	ENSGALG00000016719	109966590	3	2485
LOC116942707	13596660	chrm15	2589	ENSGALG00000042607	59399436	3	2212
CLN8	14021780	chrm15	2592	ENSGALG00000039606	90987501	3	2368
LOC116942722	14909119	chrm15	2596	ENSGALG00000016680	108246601	3	2474
TFAP2D	15060095	chrm15	2597	ENSGALG00000019842	108317357	3	2475
MCM3AP	2290162	chrm15	2532	ENSGALG00000004363	6859362	7	4040
KCTD6	2493036	chrm15	2537	ENSGALG00000007111	12229085	12	5502
LOC116942540	412218	chrm15	2520	ENSGALG00000005524	8227320	20	6240
LOC116942547	672337	chrm15	2524	ENSGALG00000000990	123852	20	6177
LOC116942509	2368168	chrm15	2534	ENSGALG00000001182	521819	20	6180
LOC103091829	3008461	chrm15	2541	ENSGALG00000038355	1255928	20	6192
UCKL1	3669254	chrm15	2544	ENSGALG00000006040	9491129	20	6253
RAE1	4976182	chrm15	2554	ENSGALG00000007653	11647397	20	6305
LOC116942612	5100715	chrm15	2555	ENSGALG00000004758	6624185	20	6228
EMILIN3	5421194	chrm15	2560	ENSGALG00000030012	4980108	20	6211
SLC17A9	5886101	chrm15	2562	ENSGALG00000028225	8441137	20	6244
LOC116942637	7580014	chrm15	2566	ENSGALG00000004028	5162753	20	6217
IFT52	11410370	chrm15	2575	ENSGALG00000003523	3642568	20	6204
POFUT1	12471512	chrm15	2581	ENSGALG00000006594	10142921	20	6275
CHEK2	2347423	chrm15	2533	ENSGALG00000005695	7979171	15	6440
PIWIL1	4178422	chrm15	2548	ENSGALG00000002645	3647097	15	6355
LOC116942519	14428459	chrm15	2594	ENSGALG00000003696	5504461	15	6377
RPL11	186471	chrm15	2512	ENSGALG00000030378	5714103	23	7575
PABPC1	207282	chrm15	2513	ENSGALG00000003800	5628117	23	7569
ADPRS	2462397	chrm15	2535	ENSGALG00000002304	4294399	23	7547
LOC116942607	4896003	chrm15	2552	ENSGALG00000036294	5701543	23	7573
LOC116942705	13530564	chrm15	2588	ENSGALG00000004141	5779203	23	7582
DNALI1	13692600	chrm15	2590	ENSGALG00000001996	3898459	23	7536
SELENON	13860363	chrm15	2591	ENSGALG00000001003	2435041	23	7516
B3GLCT	4657047	chrm16	2615	ENSGALG00000017076	176314671	1	894
DCUN1D4	4665619	chrm16	2616	ENSGALG00000017181	183673255	1	939
RPL21	4774450	chrm16	2618	ENSGALG00000027035	177658052	1	905
LOC116942840	5262403	chrm16	2622	ENSGALG00000038454	177413286	1	901
ALG5	5758009	chrm16	2628	ENSGALG00000017049	173700750	1	885
EXOSC8	5758863	chrm16	2629	ENSGALG00000017048	173700689	1	884
RFC3	7036125	chrm16	2642	ENSGALG00000017064	175239903	1	889
NAXD	7277813	chrm16	2646	ENSGALG00000016845	140453798	1	794
CARS2	7315296	chrm16	2647	ENSGALG00000016847	140546009	1	796
ING1	7321100	chrm16	2648	ENSGALG00000016849	140545199	1	795
LOC116942895	7478120	chrm16	2653	ENSGALG00000016721	131395496	1	737
ASMT	7542138	chrm16	2655	ENSGALG00000016685	130338282	1	732
LOC116942909	7906454	chrm16	2661	ENSGALG00000045052	174520440	1	888
LOC116942910	8159188	chrm16	2663	ENSGALG00000017072	175888051	1	891
PDS5B	8167898	chrm16	2664	ENSGALG00000017070	175832231	1	890
P4HA3	8432614	chrm16	2669	ENSGALG00000042030	196016273	1	996
LOC116942929	8958643	chrm16	2675	ENSGALG00000017343	197315885	1	1015
LOC116942962	10683013	chrm16	2693	ENSGALG00000017085	176789374	1	897
LOC116942970	12376673	chrm16	2700	ENSGALG00000043035	178377553	1	908
MTMR2	12581915	chrm16	2706	ENSGALG00000017200	186489971	1	946
POGLUT2	13083655	chrm16	2716	ENSGALG00000016862	144230790	1	807
ARFIP1	13111956	chrm16	2717	ENSGALG00000037839	197438520	1	1021
REV1	13589997	chrm16	2723	ENSGALG00000016766	133946308	1	759
EIF5B	13630049	chrm16	2724	ENSGALG00000016764	133860170	1	758
MRPL30	13658106	chrm16	2727	ENSGALG00000016760	133803258	1	754
MITD1	13658435	chrm16	2728	ENSGALG00000016759	133813733	1	755
LIPT1	13666904	chrm16	2729	ENSGALG00000016758	133803188	1	753
LOC116943029	14009624	chrm16	2734	ENSGALG00000016927	157456502	1	835
RPS3	14317344	chrm16	2737	ENSGALG00000017330	196638369	1	1005
LOC116943027	14455516	chrm16	2739	ENSGALG00000017329	196502551	1	1003
LOC116943049	15082340	chrm16	2746	ENSGALG00000016735	131653635	1	741
ANKRD46	7514715	chrm16	2654	ENSGALG00000041445	128467721	2	1691
NAAA	340419	chrm16	2599	ENSGALG00000011529	49982898	4	2788
TBCK	593031	chrm16	2604	ENSGALG00000010564	38427791	4	2717
LOC116942804	948985	chrm16	2605	ENSGALG00000013606	62853577	4	2863
VMA21	1549509	chrm16	2607	ENSGALG00000009065	17509318	4	2609
SRD5A3	1621782	chrm16	2608	ENSGALG00000013804	65135891	4	2878
TDO2	1765282	chrm16	2610	ENSGALG00000035207	20868111	4	2624
LOC116942823	2172028	chrm16	2611	ENSGALG00000009405	21423254	4	2628
GLRB	2476019	chrm16	2612	ENSGALG00000009395	21362247	4	2627
RXFP1	4358813	chrm16	2614	ENSGALG00000009429	21878288	4	2630
USP46	4764232	chrm16	2617	ENSGALG00000034769	12248584	4	2573
SCFD2	4923095	chrm16	2619	ENSGALG00000039168	65762015	4	2885
FIP1L1	4946581	chrm16	2620	ENSGALG00000007683	12148990	4	2572
LOC116942838	5181327	chrm16	2621	ENSGALG00000035943	65461692	4	2882
LOC116942836	5475998	chrm16	2623	ENSGALG00000013929	65431696	4	2881
MCTS1	5551147	chrm16	2624	ENSGALG00000008517	16392362	4	2596
LOC116942846	5612903	chrm16	2626	ENSGALG00000030718	13181501	4	2582
LOC116942849	5793059	chrm16	2630	ENSGALG00000009968	31052941	4	2667
ANAPC10	5870178	chrm16	2631	ENSGALG00000028643	31010530	4	2665
HHIP	6211205	chrm16	2632	ENSGALG00000009948	30847851	4	2664
USP38	6612207	chrm16	2633	ENSGALG00000009886	30413936	4	2661
LOC116942863	6824183	chrm16	2634	ENSGALG00000013793	65084414	4	2877
SMIM14	6846766	chrm16	2635	ENSGALG00000014321	69214817	4	2908
WDR19	6877193	chrm16	2636	ENSGALG00000014064	69390246	4	2913
RPL9	6914750	chrm16	2637	ENSGALG00000000150	69289314	4	2910
UGDH	6941155	chrm16	2638	ENSGALG00000041993	69259517	4	2909
RFC1	6986764	chrm16	2640	ENSGALG00000014298	69316743	4	2912
KLB	6992516	chrm16	2641	ENSGALG00000041663	69312286	4	2911
LOC116942876	7196175	chrm16	2643	ENSGALG00000013715	64370642	4	2870
TRMT9B	7248181	chrm16	2644	ENSGALG00000042726	64635020	4	2871
YIPF5	7251896	chrm16	2645	ENSGALG00000014221	67606392	4	2896
LRP2BP	7375730	chrm16	2649	ENSGALG00000045063	39256631	4	2723
LOC116942887	7394939	chrm16	2650	ENSGALG00000008675	16563108	4	2604
ETFDH	7426568	chrm16	2651	ENSGALG00000009442	21928799	4	2631
LOC116942893	7436339	chrm16	2652	ENSGALG00000009139	18056099	4	2610
ABHD18	7607315	chrm16	2657	ENSGALG00000010201	34368753	4	2693
BBS7	7658339	chrm16	2659	ENSGALG00000011880	53918278	4	2811
DCLK1	7658389	chrm16	2660	ENSGALG00000032386	32762153	4	2675
LOC116942912	8113772	chrm16	2662	ENSGALG00000009865	29886214	4	2659
UBE2K	8219611	chrm16	2665	ENSGALG00000014290	69201037	4	2907
LOC116942917	8287685	chrm16	2666	ENSGALG00000011881	53933629	4	2812
SFRP2	8316738	chrm16	2667	ENSGALG00000009241	20067413	4	2615
LRAT	8408925	chrm16	2668	ENSGALG00000009276	20396155	4	2620
FGB	8524398	chrm16	2670	ENSGALG00000009262	20308596	4	2617
LOC116942923	8698026	chrm16	2671	ENSGALG00000034567	11085058	4	2561
LOC103091796	8877856	chrm16	2673	ENSGALG00000007466	11158705	4	2562
LOC116942927	8929546	chrm16	2674	ENSGALG00000007470	11177013	4	2563
LOC116942932	9236953	chrm16	2676	ENSGALG00000020139	70186328	4	2919
SLC30A9	9478654	chrm16	2678	ENSGALG00000031415	68355417	4	2900
LOC116942942	9691464	chrm16	2679	ENSGALG00000014250	68438641	4	2902
MMAA	9731869	chrm16	2681	ENSGALG00000009974	31180281	4	2668
EXOSC9	9742670	chrm16	2682	ENSGALG00000011884	53946536	4	2813
LOC116942951	9958441	chrm16	2685	ENSGALG00000010745	43292715	4	2739
LOC116942952	10139764	chrm16	2686	ENSGALG00000030530	43385619	4	2740
CEP44	10221101	chrm16	2687	ENSGALG00000020201	43667176	4	2741
NEIL3	10254176	chrm16	2688	ENSGALG00000010719	42250523	4	2737
TMEM184C	10254334	chrm16	2689	ENSGALG00000010019	31955442	4	2672
PRMT9	10289753	chrm16	2690	ENSGALG00000010022	31984326	4	2673
NR3C2	10498532	chrm16	2691	ENSGALG00000010035	32321153	4	2674
LOC116942961	10592993	chrm16	2692	ENSGALG00000013615	62907588	4	2864
FAT4	10848314	chrm16	2694	ENSGALG00000011823	52651583	4	2804
C16H4orf33	11024650	chrm16	2695	ENSGALG00000010108	34025895	4	2682
SLC7A11	11050173	chrm16	2696	ENSGALG00000009758	28960060	4	2651
PCDH18	11071917	chrm16	2697	ENSGALG00000009732	28654982	4	2650
PCDH10	11360136	chrm16	2698	ENSGALG00000009719	26882270	4	2649
LOC116942966	12288408	chrm16	2699	ENSGALG00000031388	69417940	4	2914
ATP8A1	12503509	chrm16	2701	ENSGALG00000014236	68148033	4	2899
LOC116942971	12507282	chrm16	2702	ENSGALG00000023032	68086837	4	2898
SETD7	12565724	chrm16	2704	ENSGALG00000009800	29343728	4	2655
PGM2	12612937	chrm16	2707	ENSGALG00000039394	69815816	4	2916
OGT	12704041	chrm16	2709	ENSGALG00000005425	2217805	4	2529
FBXW7	12722138	chrm16	2710	ENSGALG00000010103	33710874	4	2680
GATB	12867320	chrm16	2711	ENSGALG00000010097	33477552	4	2679
LOC116942987	12891573	chrm16	2712	ENSGALG00000014262	68674138	4	2904
LOC116942988	12982374	chrm16	2713	ENSGALG00000014264	68825528	4	2905
PLRG1	13068772	chrm16	2714	ENSGALG00000009257	20305236	4	2616
LOC116942992	13081523	chrm16	2715	ENSGALG00000009790	29304170	4	2654
FHDC1	13164260	chrm16	2718	ENSGALG00000041054	33954633	4	2681
TRIM2	13229413	chrm16	2719	ENSGALG00000009207	19768463	4	2613
AIFM1	13340602	chrm16	2720	ENSGALG00000004003	1576519	4	2504
MARS2	13340701	chrm16	2721	ENSGALG00000004019	1576698	4	2505
TMEM144	13356142	chrm16	2722	ENSGALG00000026253	21788909	4	2629
KLHL8	13642888	chrm16	2725	ENSGALG00000011017	45728694	4	2754
LOC116943012	13669128	chrm16	2730	ENSGALG00000013776	64954289	4	2875
PPAT	13813807	chrm16	2732	ENSGALG00000013728	64741467	4	2872
PAICS	13813922	chrm16	2733	ENSGALG00000013726	64768851	4	2873
MND1	14251557	chrm16	2736	ENSGALG00000009212	19876652	4	2614
NWD2	14537957	chrm16	2740	ENSGALG00000014337	69961970	4	2918
LOC116943023	14659346	chrm16	2741	ENSGALG00000014258	68515621	4	2903
LOC116943040	14867519	chrm16	2742	ENSGALG00000042067	53358866	4	2806
LOC116943044	14951709	chrm16	2743	ENSGALG00000011835	53603062	4	2808
LOC116943047	15054770	chrm16	2744	ENSGALG00000010195	34346568	4	2692
SLC25A51	591347	chrm16	2603	ENSGALG00000028340	81831505	Z	3441
LOC116942873	6943274	chrm16	2639	ENSGALG00000014673	57613816	Z	3342
DDB2	563830	chrm16	2602	ENSGALG00000008218	23403305	5	3667
MMS19	9765265	chrm16	2684	ENSGALG00000007572	23286308	6	4485
OMA1	9764882	chrm16	2683	ENSGALG00000010861	26666710	8	4860
DIS3L2	217883	chrm16	2598	ENSGALG00000007767	15555614	9	5038
SCLY	563532	chrm16	2601	ENSGALG00000030194	904547	9	4903
LOC116942814	1426954	chrm16	2606	ENSGALG00000006323	15913090	13	5884
LOC116942821	1739127	chrm16	2609	ENSGALG00000004101	13391267	13	5858
RNF14	3716743	chrm16	2613	ENSGALG00000043085	17868578	13	5905
MAT2B	5612770	chrm16	2625	ENSGALG00000001750	7436881	13	5804
LOC116942843	5671499	chrm16	2627	ENSGALG00000006309	15833180	13	5882
LARP1B	7586370	chrm16	2656	ENSGALG00000040109	12803848	13	5854
KIF3A	8814369	chrm16	2672	ENSGALG00000006860	17679532	13	5900
LOC116942933	9255613	chrm16	2677	ENSGALG00000002577	2714533	13	5791
HDAC3	9717384	chrm16	2680	ENSGALG00000002634	2670468	13	5790
RAD50	12551184	chrm16	2703	ENSGALG00000006794	17625972	13	5899
LOC116942975	12570715	chrm16	2705	ENSGALG00000021275	14217036	13	5874
DELE1	12644079	chrm16	2708	ENSGALG00000042423	3121546	13	5792
GM2A	13646615	chrm16	2726	ENSGALG00000027534	13722946	13	5863
SLC25A48	13768611	chrm16	2731	ENSGALG00000006341	15976071	13	5886
TMCO6	14250332	chrm16	2735	ENSGALG00000037776	1611755	13	5783
WDR55	14317344	chrm16	2738	ENSGALG00000029199	1594660	13	5780
MED7	15082119	chrm16	2745	ENSGALG00000003870	12159619	13	5849
DNAI2	543903	chrm16	2600	ENSGALG00000004495	9109547	18	6634
NDUFA11	7608147	chrm16	2658	ENSGALG00000021692	892603	28	7753
LOC116943348	12253253	chrm17	2830	ENSGALG00000017202	186558471	1	947
LOC116943148	959417	chrm17	2749	ENSGALG00000010551	31916467	3	2032
LOC103091843	1209565	chrm17	2753	ENSGALG00000029301	15229780	3	1872
LOC116943156	1517628	chrm17	2754	ENSGALG00000041575	48424045	3	2149
DHX57	1630073	chrm17	2755	ENSGALG00000041558	16656261	3	1904
MORN2	1630218	chrm17	2756	ENSGALG00000040307	16669537	3	1905
LOC116943174	2121880	chrm17	2762	ENSGALG00000010762	35912416	3	2060
LOC116943180	2462192	chrm17	2764	ENSGALG00000008815	15421290	3	1873
MSH6	4429798	chrm17	2776	ENSGALG00000008957	9383315	3	1832
PDCD2	5265744	chrm17	2780	ENSGALG00000011169	40770760	3	2100
INTS7	5512755	chrm17	2783	ENSGALG00000009843	22145669	3	1961
DTL	5512829	chrm17	2784	ENSGALG00000009837	22145700	3	1962
LOC116943232	5851941	chrm17	2785	ENSGALG00000039587	15796599	3	1884
LOC116943252	7331992	chrm17	2794	ENSGALG00000009082	12587558	3	1859
PKDCC	7743011	chrm17	2798	ENSGALG00000042511	23428365	3	1972
LOC116943271	7764560	chrm17	2799	ENSGALG00000009388	17861902	3	1929
PTK7	7955753	chrm17	2804	ENSGALG00000008609	4406322	3	1810
AHCTF1	8717546	chrm17	2806	ENSGALG00000010630	33876528	3	2048
AIDA	9241673	chrm17	2809	ENSGALG00000009426	18103015	3	1931
LOC116943308	9309195	chrm17	2811	ENSGALG00000010169	30367367	3	2008
LOC116943310	9417975	chrm17	2813	ENSGALG00000009308	17599394	3	1923
LOC116943130	9579787	chrm17	2815	ENSGALG00000026727	18978771	3	1943
LOC103091711	9686851	chrm17	2816	ENSGALG00000012973	49053964	3	2156
LOC116943331	11661700	chrm17	2821	ENSGALG00000009678	20854141	3	1950
TASP1	11723361	chrm17	2824	ENSGALG00000009057	12725380	3	1863
LOC116943341	11951115	chrm17	2826	ENSGALG00000031427	36441865	3	2063
NPAS4	12585577	chrm17	2832	ENSGALG00000041074	4291346	3	1807
LOC116943358	12712019	chrm17	2836	ENSGALG00000011624	45688264	3	2124
NDUFAF5	12995998	chrm17	2841	ENSGALG00000020729	12693207	3	1862
PPP1R21	14597956	chrm17	2849	ENSGALG00000008937	9563167	3	1834
LOC116943357	12697171	chrm17	2835	ENSGALG00000044995	53736252	4	2809
LOC116943360	12834558	chrm17	2837	ENSGALG00000004438	22502338	Z	3178
EIF2AK4	893634	chrm17	2747	ENSGALG00000009611	29720743	5	3741
RAD51	1038569	chrm17	2750	ENSGALG00000030313	1172526	5	3492
IVD	1050095	chrm17	2751	ENSGALG00000040267	1019912	5	3486
JMJD7	1062002	chrm17	2752	ENSGALG00000026846	25361035	5	3692
VCPKMT	1639716	chrm17	2757	ENSGALG00000012269	57866374	5	3973
LOC116943170	1895512	chrm17	2758	ENSGALG00000009050	25874263	5	3698
LOC116943171	1970532	chrm17	2759	ENSGALG00000009300	26429498	5	3708
LOC116943172	2074072	chrm17	2760	ENSGALG00000009315	26554073	5	3709
RBM25	2077621	chrm17	2761	ENSGALG00000009332	26624529	5	3710
LOC116943178	2346638	chrm17	2763	ENSGALG00000012425	58449844	5	3987
SRP14	2641329	chrm17	2765	ENSGALG00000009592	29682650	5	3740
LOC116943123	3140704	chrm17	2766	ENSGALG00000029022	35296091	5	3769
GPR176	3318145	chrm17	2767	ENSGALG00000009619	29722190	5	3742
FSIP1	3343266	chrm17	2768	ENSGALG00000009624	29759896	5	3743
THBS1	3412756	chrm17	2769	ENSGALG00000009626	29849200	5	3744
KATNBL1	3601320	chrm17	2770	ENSGALG00000009633	30227201	5	3745
SRSF5	3634138	chrm17	2771	ENSGALG00000009421	28091730	5	3721
LOC116943200	3684995	chrm17	2772	ENSGALG00000009900	34149368	5	3761
LOC116943205	4123165	chrm17	2773	ENSGALG00000009415	28047170	5	3720
LOC116943206	4135019	chrm17	2774	ENSGALG00000010680	44303460	5	3849
LOC116943209	4363849	chrm17	2775	ENSGALG00000010672	43917282	5	3846
LOC103091775	4495943	chrm17	2777	ENSGALG00000010572	40973188	5	3831
POMT2	5179027	chrm17	2778	ENSGALG00000041962	39387660	5	3821
CCDC32	5199047	chrm17	2779	ENSGALG00000029332	1132730	5	3489
TDRD9	5466486	chrm17	2782	ENSGALG00000011565	50786849	5	3909
LOC116943235	5901634	chrm17	2786	ENSGALG00000010150	37799068	5	3791
LOC116943237	6023271	chrm17	2787	ENSGALG00000010139	37561120	5	3790
LOC116943124	6765599	chrm17	2788	ENSGALG00000010088	36556577	5	3782
CPSF2	6969993	chrm17	2789	ENSGALG00000010783	44776754	5	3859
LOC116943245	7148399	chrm17	2790	ENSGALG00000010806	44940026	5	3861
LGMN	7199244	chrm17	2791	ENSGALG00000010811	45025305	5	3862
WDHD1	7312902	chrm17	2792	ENSGALG00000012199	56496546	5	3957
LOC116943258	7397148	chrm17	2795	ENSGALG00000044519	50603437	5	3904
MOK	7555146	chrm17	2796	ENSGALG00000011366	49768128	5	3892
NEMF	7566983	chrm17	2797	ENSGALG00000012263	57844116	5	3971
MNAT1	7824033	chrm17	2800	ENSGALG00000011910	54569488	5	3933
RPS29	7826488	chrm17	2801	ENSGALG00000012229	57738431	5	3966
LOC116943279	7914237	chrm17	2802	ENSGALG00000012228	57248827	5	3964
ZFYVE21	7945861	chrm17	2803	ENSGALG00000011534	50675343	5	3907
DPH6	8209893	chrm17	2805	ENSGALG00000020438	32187078	5	3754
LOC116943301	9003903	chrm17	2807	ENSGALG00000034889	55982610	5	3951
SLC35F4	9192156	chrm17	2808	ENSGALG00000012094	55581693	5	3947
FBXO33	9244765	chrm17	2810	ENSGALG00000010192	37880025	5	3795
RPAP1	9345732	chrm17	2812	ENSGALG00000008624	25115395	5	3690
UNC79	9461040	chrm17	2814	ENSGALG00000010874	45340637	5	3867
LOC116943131	10092779	chrm17	2817	ENSGALG00000010607	43240626	5	3838
LOC116943327	11397977	chrm17	2819	ENSGALG00000037326	27522845	5	3715
LIN52	11626528	chrm17	2820	ENSGALG00000020419	37954399	5	3799
GOLGA5	11851875	chrm17	2825	ENSGALG00000010813	45034324	5	3863
LOC116943342	12008338	chrm17	2827	ENSGALG00000012396	58273130	5	3983
SLC39A13	12093247	chrm17	2828	ENSGALG00000008122	23166262	5	3661
RTRAF	12172050	chrm17	2829	ENSGALG00000012379	58235041	5	3982
LOC116943350	12278993	chrm17	2831	ENSGALG00000027874	24667320	5	3682
HECTD1	12684833	chrm17	2833	ENSGALG00000009946	34599123	5	3765
PIGH	12954125	chrm17	2839	ENSGALG00000009510	29074495	5	3730
LOC116943367	13005820	chrm17	2842	ENSGALG00000017388	48699994	5	3885
LOC116943370	13260545	chrm17	2843	ENSGALG00000029996	49547541	5	3889
ATG2B	13720486	chrm17	2844	ENSGALG00000042088	46646278	5	3875
LOC116943377	13792992	chrm17	2845	ENSGALG00000010576	41056607	5	3832
TMEM62	13919211	chrm17	2846	ENSGALG00000009260	26271723	5	3704
HHIPL1	13951417	chrm17	2847	ENSGALG00000036286	48336526	5	3882
SETD3	14020299	chrm17	2848	ENSGALG00000034802	48197477	5	3879
LOC116943335	11673696	chrm17	2822	ENSGALG00000006352	20165780	6	4436
LOC116943225	5341192	chrm17	2781	ENSGALG00000033328	4530748	8	4635
CCDC61	12959215	chrm17	2840	ENSGALG00000006714	3613933	9	4922
NDUFAB1	12688430	chrm17	2834	ENSGALG00000006073	7279266	14	6044
HYLS1	10686526	chrm17	2818	ENSGALG00000036796	342189	24	7395
EI24	12855878	chrm17	2838	ENSGALG00000038097	426121	24	7401
PITHD1	11704855	chrm17	2823	ENSGALG00000003986	5732084	23	7577
SUPT5H	916489	chrm17	2748	ENSGALG00000039160	149456	32	7983
LOC116943256	7317540	chrm17	2793	ENSGALG00000029330	146039	32	7982
LOC116943514	281333	chrm18	2850	ENSGALG00000017084	176669158	1	896
PDCL3	551074	chrm18	2855	ENSGALG00000016772	134464049	1	761
LOC116943526	1260444	chrm18	2859	ENSGALG00000016581	124367398	1	717
